current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2011-07-01	2010-07-01	krammer	1.88	2013-07-01	2012-07-01	0	355800	668715	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.19	2012-07-01	2011-07-01	0	360000	428866	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.1	2013-07-01	2012-07-01	0	360000	395202	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	krammer	1.99	2014-07-01	2013-07-01	0	363000	721844	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	0.91	2013-07-01	2012-07-01	0	360000	326674	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	1.72	2014-07-01	2013-07-01	0	363000	623799	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	krammer	1.9	2015-07-01	2014-07-01	0	358800	681451	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	1.95	2014-07-01	2013-07-01	0	366025	713376	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	2.11	2015-07-01	2014-07-01	0	361790	764777	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	krammer	3.34	2016-07-01	2015-07-01	0	363605	1214834	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	1.72	2015-07-01	2014-07-01	0	357604	614444	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	2.5	2016-07-01	2015-07-01	0	359398	898113	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	krammer	3.48	2017-07-01	2016-07-01	0	362388	1260883	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	2.08	2016-07-01	2015-07-01	0	361201	751704	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	2.36	2017-07-01	2016-07-01	0	364206	858345	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	krammer	3.37	2018-07-01	2017-07-01	0	362403	1222350	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	1.89	2017-07-01	2016-07-01	0	367236	694100	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	2.35	2018-07-01	2017-07-01	0	365418	857049	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	krammer	3.1	2019-07-01	2018-07-01	0	362994	1126185	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	1.73	2018-07-01	2017-07-01	0	363609	630190	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	2.17	2019-07-01	2018-07-01	0	361197	784329	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	krammer	2.49	2020-07-01	2019-07-01	0	88641	220594	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	krammer	2.19	2019-07-01	2018-07-01	0	358801	785230	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	krammer	2.12	2020-07-01	2019-07-01	0	88053	186759	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	krammer	1.58	2020-07-01	2019-07-01	0	21609	34226	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	8.01	1997-07-01	1996-07-01	1	1225	9814	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	7.81	1998-07-01	1997-07-01	1	3780	29504	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt	10.19	1999-07-01	1998-07-01	1	4515	46024	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	5.04	1998-07-01	1997-07-01	1	11664	58736	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	8.45	1999-07-01	1998-07-01	1	13932	117784	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt	10.96	2000-07-01	1999-07-01	1	13932	152718	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	7.96	1999-07-01	1998-07-01	1	16641	132488	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	10.44	2000-07-01	1999-07-01	1	16641	173652	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt	11.51	2001-07-01	2000-07-01	1	17673	203430	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	2.66	2000-07-01	1999-07-01	1	16641	44240	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	3.37	2001-07-01	2000-07-01	1	17673	59645	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt	7.69	2002-07-01	2001-07-01	1	32508	250149	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	3.12	2001-07-01	2000-07-01	1	18769	58606	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	7.92	2002-07-01	2001-07-01	1	34524	273332	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt	8.52	2003-07-01	2002-07-01	1	29729	253238	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	5.5	2002-07-01	2001-07-01	1	63504	349260	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	7.21	2003-07-01	2002-07-01	1	54684	394235	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt	8.1	2004-07-01	2003-07-01	1	94752	767340	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	7.53	2003-07-01	2002-07-01	1	47089	354770	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	8.13	2004-07-01	2003-07-01	1	81592	663159	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt	10.17	2005-07-01	2004-07-01	1	99169	1008208	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	7.32	2004-07-01	2003-07-01	1	141376	1035194	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	9.77	2005-07-01	2004-07-01	1	171832	1678508	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt	10.43	2006-07-01	2005-07-01	1	125208	1305410	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	2.78	2005-07-01	2004-07-01	1	208849	581380	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	3.52	2006-07-01	2005-07-01	1	152181	536365	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt	5.92	2007-07-01	2006-07-01	1	189198	1120964	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	3.87	2006-07-01	2005-07-01	1	110889	429416	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	6.31	2007-07-01	2006-07-01	1	137862	870047	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt	7.53	2008-07-01	2007-07-01	1	159174	1198038	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	5.39	2007-07-01	2006-07-01	1	171396	923118	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	5.61	2008-07-01	2007-07-01	1	197892	1111033	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt	6.29	2009-07-01	2008-07-01	1	214452	1349714	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	4.72	2008-07-01	2007-07-01	1	228484	1077396	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	4.45	2009-07-01	2008-07-01	1	247604	1102571	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt	5.68	2010-07-01	2009-07-01	1	187376	1064711	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	2.7	2009-07-01	2008-07-01	1	268324	723634	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	3.68	2010-07-01	2009-07-01	1	203056	748251	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt	5.54	2011-07-01	2010-07-01	1	307692	1704733	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	3.66	2010-07-01	2009-07-01	1	153664	561960	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	4.64	2011-07-01	2010-07-01	1	232848	1079998	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt	5.62	2012-07-01	2011-07-01	1	235200	1321851	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	4.36	2011-07-01	2010-07-01	1	352836	1536648	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	4.82	2012-07-01	2011-07-01	1	356400	1718471	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt	5.56	2013-07-01	2012-07-01	1	356994	1985358	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	3.52	2012-07-01	2011-07-01	1	360000	1265772	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	3.46	2013-07-01	2012-07-01	1	360600	1248506	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt	4.9	2014-07-01	2013-07-01	1	362400	1776483	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	2.68	2013-07-01	2012-07-01	1	361201	967310	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	3.82	2014-07-01	2013-07-01	1	363004	1385248	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt	5.3	2015-07-01	2014-07-01	1	359999	1907897	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	4.23	2014-07-01	2013-07-01	1	364816	1541494	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	5.62	2015-07-01	2014-07-01	1	361796	2034271	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt	7.61	2016-07-01	2015-07-01	1	363004	2764226	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	5.48	2015-07-01	2014-07-01	1	358801	1966446	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	6.45	2016-07-01	2015-07-01	1	359999	2320589	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt	8.04	2017-07-01	2016-07-01	1	362395	2913584	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	5.43	2016-07-01	2015-07-01	1	361201	1962966	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	5.94	2017-07-01	2016-07-01	1	363605	2158262	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt	7.18	2018-07-01	2017-07-01	1	363004	2604934	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	5.14	2017-07-01	2016-07-01	1	366025	1879894	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	5.73	2018-07-01	2017-07-01	1	365420	2094496	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt	7.31	2019-07-01	2018-07-01	1	362395	2648003	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	4.83	2018-07-01	2017-07-01	1	364816	1762146	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	5.94	2019-07-01	2018-07-01	1	361796	2150096	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt	6.65	2020-07-01	2019-07-01	1	88788	590680	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt	6.34	2019-07-01	2018-07-01	1	358801	2274490	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt	6.45	2020-07-01	2019-07-01	1	88053	567682	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	bhatt	5.65	2020-07-01	2019-07-01	1	21609	122092	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.51	1997-07-01	1996-07-01	1	1225	1848	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.22	1998-07-01	1997-07-01	1	3780	4610	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	bhatt_nonepitope	1.11	1999-07-01	1998-07-01	1	4515	5010	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.67	1998-07-01	1997-07-01	1	11664	7812	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.56	1999-07-01	1998-07-01	1	13932	7770	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	bhatt_nonepitope	0.63	2000-07-01	1999-07-01	1	13932	8748	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.43	1999-07-01	1998-07-01	1	16641	7152	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.5	2000-07-01	1999-07-01	1	16641	8402	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	bhatt_nonepitope	0.81	2001-07-01	2000-07-01	1	17673	14243	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	0.57	2000-07-01	1999-07-01	1	16641	9466	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	0.85	2001-07-01	2000-07-01	1	17673	15062	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	bhatt_nonepitope	1.65	2002-07-01	2001-07-01	1	32508	53614	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	1.04	2001-07-01	2000-07-01	1	18769	19524	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	1.86	2002-07-01	2001-07-01	1	34524	64083	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	bhatt_nonepitope	2.29	2003-07-01	2002-07-01	1	29729	67979	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	1.54	2002-07-01	2001-07-01	1	63504	97920	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	2.16	2003-07-01	2002-07-01	1	54684	118102	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	bhatt_nonepitope	2.05	2004-07-01	2003-07-01	1	94752	194397	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	2.39	2003-07-01	2002-07-01	1	47089	112614	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	2.36	2004-07-01	2003-07-01	1	81592	192655	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	bhatt_nonepitope	3.05	2005-07-01	2004-07-01	1	99169	302388	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	2.28	2004-07-01	2003-07-01	1	141376	322890	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	3.22	2005-07-01	2004-07-01	1	171832	553421	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2004-07-01	2003-07-01	bhatt_nonepitope	3.44	2006-07-01	2005-07-01	1	125208	430407	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	0.97	2005-07-01	2004-07-01	1	208849	202152	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	1.03	2006-07-01	2005-07-01	1	152181	156327	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2005-07-01	2004-07-01	bhatt_nonepitope	2.22	2007-07-01	2006-07-01	1	189198	420564	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	1.03	2006-07-01	2005-07-01	1	110889	113918	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	2.07	2007-07-01	2006-07-01	1	137862	285981	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2006-07-01	2005-07-01	bhatt_nonepitope	2.41	2008-07-01	2007-07-01	1	159174	383840	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	2.1	2007-07-01	2006-07-01	1	171396	360440	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	1.99	2008-07-01	2007-07-01	1	197892	394301	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2007-07-01	2006-07-01	bhatt_nonepitope	1.72	2009-07-01	2008-07-01	1	214452	367821	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.64	2008-07-01	2007-07-01	1	228484	374424	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.22	2009-07-01	2008-07-01	1	247604	301126	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2008-07-01	2007-07-01	bhatt_nonepitope	1.24	2010-07-01	2009-07-01	1	187376	232239	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.62	2009-07-01	2008-07-01	1	268324	166308	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.67	2010-07-01	2009-07-01	1	203056	136215	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2009-07-01	2008-07-01	bhatt_nonepitope	0.53	2011-07-01	2010-07-01	1	307692	163181	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.69	2010-07-01	2009-07-01	1	153664	106534	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.58	2011-07-01	2010-07-01	1	232848	135002	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2010-07-01	2009-07-01	bhatt_nonepitope	0.7	2012-07-01	2011-07-01	1	235200	164786	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.42	2011-07-01	2010-07-01	1	352836	149450	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.55	2012-07-01	2011-07-01	1	356400	195747	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2011-07-01	2010-07-01	bhatt_nonepitope	0.47	2013-07-01	2012-07-01	1	356994	169529	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.67	2012-07-01	2011-07-01	1	360000	240390	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	0.6	2013-07-01	2012-07-01	1	360600	215773	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2012-07-01	2011-07-01	bhatt_nonepitope	1.05	2014-07-01	2013-07-01	1	362400	382216	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.52	2013-07-01	2012-07-01	1	361201	188786	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.97	2014-07-01	2013-07-01	1	363004	350516	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2013-07-01	2012-07-01	bhatt_nonepitope	0.65	2015-07-01	2014-07-01	1	359999	235579	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.21	2014-07-01	2013-07-01	1	364816	442798	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.05	2015-07-01	2014-07-01	1	361796	380124	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2014-07-01	2013-07-01	bhatt_nonepitope	1.15	2016-07-01	2015-07-01	1	363004	417056	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.76	2015-07-01	2014-07-01	1	358801	274390	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.83	2016-07-01	2015-07-01	1	359999	297050	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2015-07-01	2014-07-01	bhatt_nonepitope	0.96	2017-07-01	2016-07-01	1	362395	348667	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	0.84	2016-07-01	2015-07-01	1	361201	303966	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	0.99	2017-07-01	2016-07-01	1	363605	359374	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2016-07-01	2015-07-01	bhatt_nonepitope	1.5	2018-07-01	2017-07-01	1	363004	546014	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.05	2017-07-01	2016-07-01	1	366025	385116	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.49	2018-07-01	2017-07-01	1	365420	544412	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2017-07-01	2016-07-01	bhatt_nonepitope	1.68	2019-07-01	2018-07-01	1	362395	607490	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.54	2018-07-01	2017-07-01	1	364816	562456	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.66	2019-07-01	2018-07-01	1	361796	598956	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2018-07-01	2017-07-01	bhatt_nonepitope	1.66	2020-07-01	2019-07-01	1	88788	147472	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt_nonepitope	1.63	2019-07-01	2018-07-01	1	358801	585980	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2019-07-01	2018-07-01	bhatt_nonepitope	1.52	2020-07-01	2019-07-01	1	88053	133918	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2020-07-01	2019-07-01	bhatt_nonepitope	1.27	2020-07-01	2019-07-01	1	21609	27534	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	krammer	3.08	1997-07-01	1996-07-01	1	1225	3776	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	krammer	3.06	1998-07-01	1997-07-01	1	3780	11568	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1997-07-01	1996-07-01	krammer	3.85	1999-07-01	1998-07-01	1	4515	17361	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	krammer	1.78	1998-07-01	1997-07-01	1	11664	20814	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	krammer	2.82	1999-07-01	1998-07-01	1	13932	39229	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1998-07-01	1997-07-01	krammer	3.91	2000-07-01	1999-07-01	1	13932	54439	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	krammer	2.86	1999-07-01	1998-07-01	1	16641	47538	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	krammer	3.71	2000-07-01	1999-07-01	1	16641	61789	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
1999-07-01	1998-07-01	krammer	3.84	2001-07-01	2000-07-01	1	17673	67936	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	krammer	0.71	2000-07-01	1999-07-01	1	16641	11894	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	krammer	0.67	2001-07-01	2000-07-01	1	17673	11773	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2000-07-01	1999-07-01	krammer	2.1	2002-07-01	2001-07-01	1	32508	68429	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	krammer	0.56	2001-07-01	2000-07-01	1	18769	10584	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	krammer	1.84	2002-07-01	2001-07-01	1	34524	63399	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2001-07-01	2000-07-01	krammer	1.84	2003-07-01	2002-07-01	1	29729	54558	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	krammer	1.0	2002-07-01	2001-07-01	1	63504	63650	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	krammer	1.53	2003-07-01	2002-07-01	1	54684	83545	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2002-07-01	2001-07-01	krammer	2.17	2004-07-01	2003-07-01	1	94752	205492	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
2003-07-01	2002-07-01	krammer	1.79	2003-07-01	2002-07-01	1	47089	84274	results/global_mean_seasonal_distances_h3n2_na_21y.tsv
