current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance	filename
2007-07-01	2006-07-01	wolf	4.73	2009-07-01	2008-07-01	1	250500	1185494.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf	2.81	2008-07-01	2007-07-01	1	223729	628534.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf	3.49	2009-07-01	2008-07-01	1	236500	824390.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf	6.48	2010-07-01	2009-07-01	1	179740	1165561.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf	3.18	2009-07-01	2008-07-01	1	250000	796200.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf	5.26	2010-07-01	2009-07-01	1	190000	999459.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf	7.49	2011-07-01	2010-07-01	1	271000	2031100.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf	4.63	2010-07-01	2009-07-01	1	144400	668180.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf	6.28	2011-07-01	2010-07-01	1	205960	1292610.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf	6.38	2012-07-01	2011-07-01	1	204060	1302130.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf	5.38	2011-07-01	2010-07-01	1	293764	1580554.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf	6.39	2012-07-01	2011-07-01	1	291054	1859599.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf	8.91	2013-07-01	2012-07-01	1	305146	2719438.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf	5.1	2012-07-01	2011-07-01	1	288369	1471818.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf	6.16	2013-07-01	2012-07-01	1	302331	1862712.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf	7.69	2014-07-01	2013-07-01	1	307164	2362967.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf	4.9	2013-07-01	2012-07-01	1	316969	1551632.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf	4.88	2014-07-01	2013-07-01	1	322036	1571007.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf	6.52	2015-07-01	2014-07-01	1	332170	2164103.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf	3.23	2014-07-01	2013-07-01	1	327184	1057456.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf	4.89	2015-07-01	2014-07-01	1	337480	1651796.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf	5.85	2016-07-01	2015-07-01	1	342628	2003194.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf	4.66	2015-07-01	2014-07-01	1	348100	1620786.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf	4.95	2016-07-01	2015-07-01	1	353410	1750616.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf	6.45	2017-07-01	2016-07-01	1	362260	2336573.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf	4.73	2016-07-01	2015-07-01	1	358801	1697436.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf	6.07	2017-07-01	2016-07-01	1	367786	2232361.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf	7.09	2018-07-01	2017-07-01	1	362994	2572393.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	6.37	2017-07-01	2016-07-01	1	376996	2400356.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	7.3	2018-07-01	2017-07-01	1	372084	2715940.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf	8.69	2019-07-01	2018-07-01	1	369628	3212153.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	7.06	2018-07-01	2017-07-01	1	367236	2593626.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	8.85	2019-07-01	2018-07-01	1	364812	3229341.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf	9.5	2020-07-01	2019-07-01	1	92112	874878.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf	8.18	2019-07-01	2018-07-01	1	362404	2965484.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf	8.48	2020-07-01	2019-07-01	1	91504	776002.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf	6.26	2020-07-01	2019-07-01	1	23104	144614.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	1	1936	4082.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	1.97	1998-07-01	1997-07-01	1	7568	14917.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	wolf_nonepitope	2.99	1999-07-01	1998-07-01	1	9636	28846.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	1.62	1998-07-01	1997-07-01	1	29584	48040.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	2.76	1999-07-01	1998-07-01	1	37668	103841.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	wolf_nonepitope	4.05	2000-07-01	1999-07-01	1	43688	176830.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	3.32	1999-07-01	1998-07-01	1	47961	159174.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	4.77	2000-07-01	1999-07-01	1	55626	265344.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	wolf_nonepitope	4.68	2001-07-01	2000-07-01	1	47742	223347.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	4.25	2000-07-01	1999-07-01	1	64516	274508.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	5.15	2001-07-01	2000-07-01	1	55372	285104.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	wolf_nonepitope	7.58	2002-07-01	2001-07-01	1	93980	712147.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	4.73	2001-07-01	2000-07-01	1	47524	225008.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	6.61	2002-07-01	2001-07-01	1	80660	533295.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	wolf_nonepitope	8.38	2003-07-01	2002-07-01	1	75646	634276.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	5.87	2002-07-01	2001-07-01	1	136900	803666.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	7.77	2003-07-01	2002-07-01	1	128390	998189.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	wolf_nonepitope	8.52	2004-07-01	2003-07-01	1	166870	1421120.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	5.54	2003-07-01	2002-07-01	1	120409	667066.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	4.3	2004-07-01	2003-07-01	1	156497	672267.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	wolf_nonepitope	5.23	2005-07-01	2004-07-01	1	171071	895324.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	1.78	2004-07-01	2003-07-01	1	203401	362082.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	2.68	2005-07-01	2004-07-01	1	222343	596831.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	wolf_nonepitope	3.78	2006-07-01	2005-07-01	1	208362	787411.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	2.6	2005-07-01	2004-07-01	1	243049	632580.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	3.27	2006-07-01	2005-07-01	1	227766	744217.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	wolf_nonepitope	4.47	2007-07-01	2006-07-01	1	246993	1103093.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	2.88	2006-07-01	2005-07-01	1	213444	614094.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	3.57	2007-07-01	2006-07-01	1	231462	826829.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	wolf_nonepitope	3.99	2008-07-01	2007-07-01	1	218526	872145.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.5	2007-07-01	2006-07-01	1	251001	627092.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.51	2008-07-01	2007-07-01	1	236973	594319.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	wolf_nonepitope	2.93	2009-07-01	2008-07-01	1	250500	733427.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.14	2008-07-01	2007-07-01	1	223729	479014.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.28	2009-07-01	2008-07-01	1	236500	538083.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	wolf_nonepitope	2.71	2010-07-01	2009-07-01	1	179740	487423.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	1.73	2009-07-01	2008-07-01	1	250000	431360.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.04	2010-07-01	2009-07-01	1	190000	386780.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	wolf_nonepitope	2.19	2011-07-01	2010-07-01	1	271000	592972.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.24	2010-07-01	2009-07-01	1	144400	323336.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	2.43	2011-07-01	2010-07-01	1	205960	500086.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	wolf_nonepitope	3.27	2012-07-01	2011-07-01	1	204060	667364.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	2.46	2011-07-01	2010-07-01	1	293764	722754.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.23	2012-07-01	2011-07-01	1	291054	940986.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	wolf_nonepitope	3.9	2013-07-01	2012-07-01	1	305146	1189812.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	2.87	2012-07-01	2011-07-01	1	288369	828352.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	3.42	2013-07-01	2012-07-01	1	302331	1032720.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	wolf_nonepitope	4.34	2014-07-01	2013-07-01	1	307164	1333752.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	2.94	2013-07-01	2012-07-01	1	316969	933046.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	3.4	2014-07-01	2013-07-01	1	322036	1093580.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	wolf_nonepitope	4.72	2015-07-01	2014-07-01	1	332170	1567830.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	3.19	2014-07-01	2013-07-01	1	327184	1043894.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	4.07	2015-07-01	2014-07-01	1	337480	1372557.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	wolf_nonepitope	4.78	2016-07-01	2015-07-01	1	342628	1637651.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.34	2015-07-01	2014-07-01	1	348100	1162840.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	3.46	2016-07-01	2015-07-01	1	353410	1221870.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	wolf_nonepitope	4.14	2017-07-01	2016-07-01	1	362260	1499347.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.11	2016-07-01	2015-07-01	1	358801	1116454.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.41	2017-07-01	2016-07-01	1	367786	1253140.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	wolf_nonepitope	3.04	2018-07-01	2017-07-01	1	362994	1103460.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	3.18	2017-07-01	2016-07-01	1	376996	1199886.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	3.02	2018-07-01	2017-07-01	1	372084	1124219.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	wolf_nonepitope	4.68	2019-07-01	2018-07-01	1	369628	1728462.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	2.68	2018-07-01	2017-07-01	1	367236	982690.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	4.44	2019-07-01	2018-07-01	1	364812	1620532.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	wolf_nonepitope	4.43	2020-07-01	2019-07-01	1	92112	407901.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	5.35	2019-07-01	2018-07-01	1	362404	1938486.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	wolf_nonepitope	5.42	2020-07-01	2019-07-01	1	91504	496241.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2020-07-01	2019-07-01	wolf_nonepitope	4.15	2020-07-01	2019-07-01	1	23104	95884.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	1	1936	1346.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.5	1998-07-01	1997-07-01	1	7568	11325.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	1	9636	15710.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.96	1998-07-01	1997-07-01	1	29584	28332.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.63	1999-07-01	1998-07-01	1	37668	23725.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1998-07-01	1997-07-01	koel	0.62	2000-07-01	1999-07-01	1	43688	27009.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.13	1999-07-01	1998-07-01	1	47961	6024.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.11	2000-07-01	1999-07-01	1	55626	5915.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
1999-07-01	1998-07-01	koel	0.11	2001-07-01	2000-07-01	1	47742	5201.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.09	2000-07-01	1999-07-01	1	64516	5526.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.09	2001-07-01	2000-07-01	1	55372	4920.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2000-07-01	1999-07-01	koel	0.15	2002-07-01	2001-07-01	1	93980	13670.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.09	2001-07-01	2000-07-01	1	47524	4326.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	0.15	2002-07-01	2001-07-01	1	80660	11916.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2001-07-01	2000-07-01	koel	1.48	2003-07-01	2002-07-01	1	75646	112063.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	0.2	2002-07-01	2001-07-01	1	136900	27574.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	1.48	2003-07-01	2002-07-01	1	128390	190314.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2002-07-01	2001-07-01	koel	3.0	2004-07-01	2003-07-01	1	166870	500232.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	1.35	2003-07-01	2002-07-01	1	120409	162630.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	1.98	2004-07-01	2003-07-01	1	156497	310515.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2003-07-01	2002-07-01	koel	3.84	2005-07-01	2004-07-01	1	171071	656653.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	1.45	2004-07-01	2003-07-01	1	203401	295290.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.26	2005-07-01	2004-07-01	1	222343	501626.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2004-07-01	2003-07-01	koel	2.9	2006-07-01	2005-07-01	1	208362	603615.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	0.62	2005-07-01	2004-07-01	1	243049	150486.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.04	2006-07-01	2005-07-01	1	227766	236155.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2005-07-01	2004-07-01	koel	1.12	2007-07-01	2006-07-01	1	246993	275537.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.57	2006-07-01	2005-07-01	1	213444	121162.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.37	2007-07-01	2006-07-01	1	231462	85515.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2006-07-01	2005-07-01	koel	0.41	2008-07-01	2007-07-01	1	218526	88731.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.07	2007-07-01	2006-07-01	1	251001	18754.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.1	2008-07-01	2007-07-01	1	236973	24275.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2007-07-01	2006-07-01	koel	0.62	2009-07-01	2008-07-01	1	250500	155379.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.12	2008-07-01	2007-07-01	1	223729	27860.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	0.63	2009-07-01	2008-07-01	1	236500	148805.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2008-07-01	2007-07-01	koel	1.9	2010-07-01	2009-07-01	1	179740	340973.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	0.9	2009-07-01	2008-07-01	1	250000	224234.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.52	2010-07-01	2009-07-01	1	190000	288131.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2009-07-01	2008-07-01	koel	1.62	2011-07-01	2010-07-01	1	271000	440096.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.34	2010-07-01	2009-07-01	1	144400	48416.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.25	2011-07-01	2010-07-01	1	205960	50805.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2010-07-01	2009-07-01	koel	0.67	2012-07-01	2011-07-01	1	204060	136684.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.13	2011-07-01	2010-07-01	1	293764	37920.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.5	2012-07-01	2011-07-01	1	291054	146073.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2011-07-01	2010-07-01	koel	0.77	2013-07-01	2012-07-01	1	305146	233894.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.5	2012-07-01	2011-07-01	1	288369	145216.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.51	2013-07-01	2012-07-01	1	302331	155590.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2012-07-01	2011-07-01	koel	0.79	2014-07-01	2013-07-01	1	307164	243159.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.35	2013-07-01	2012-07-01	1	316969	111696.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	0.5	2014-07-01	2013-07-01	1	322036	162538.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2013-07-01	2012-07-01	koel	1.04	2015-07-01	2014-07-01	1	332170	344503.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.46	2014-07-01	2013-07-01	1	327184	150386.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.78	2015-07-01	2014-07-01	1	337480	264354.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2014-07-01	2013-07-01	koel	0.93	2016-07-01	2015-07-01	1	342628	318691.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.58	2015-07-01	2014-07-01	1	348100	202746.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.55	2016-07-01	2015-07-01	1	353410	194643.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2015-07-01	2014-07-01	koel	0.59	2017-07-01	2016-07-01	1	362260	212795.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.46	2016-07-01	2015-07-01	1	358801	163258.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.48	2017-07-01	2016-07-01	1	367786	175314.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2016-07-01	2015-07-01	koel	0.43	2018-07-01	2017-07-01	1	362994	156850.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.47	2017-07-01	2016-07-01	1	376996	176494.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.42	2018-07-01	2017-07-01	1	372084	156131.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2017-07-01	2016-07-01	koel	0.78	2019-07-01	2018-07-01	1	369628	290140.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.37	2018-07-01	2017-07-01	1	367236	134592.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.76	2019-07-01	2018-07-01	1	364812	277629.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2018-07-01	2017-07-01	koel	0.5	2020-07-01	2019-07-01	1	92112	46218.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
2019-07-01	2018-07-01	koel	0.91	2019-07-01	2018-07-01	1	362404	330622.0	results/north-america_mean_seasonal_distances_h3n2_ha_21y.tsv
