current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2005-07-01	2004-07-01	titer_substitution_model	1.27	2006-07-01	2005-07-01	1	300500	380775.79
2005-07-01	2004-07-01	titer_substitution_model	2.21	2007-07-01	2006-07-01	1	331151	731435.65
2006-07-01	2005-07-01	titer_substitution_model	0.84	2006-07-01	2005-07-01	1	250000	209453.12
2006-07-01	2005-07-01	titer_substitution_model	1.41	2007-07-01	2006-07-01	1	275500	388587.62
2006-07-01	2005-07-01	titer_substitution_model	1.91	2008-07-01	2007-07-01	1	290000	553037.71
2007-07-01	2006-07-01	titer_substitution_model	0.78	2007-07-01	2006-07-01	1	303601	238080.47
2007-07-01	2006-07-01	titer_substitution_model	1.0	2008-07-01	2007-07-01	1	319580	320035.78
2007-07-01	2006-07-01	titer_substitution_model	1.81	2009-07-01	2008-07-01	1	322886	585499.93
2008-07-01	2007-07-01	titer_substitution_model	0.52	2008-07-01	2007-07-01	1	336400	174144.98
2008-07-01	2007-07-01	titer_substitution_model	1.2	2009-07-01	2008-07-01	1	339880	406451.24
2008-07-01	2007-07-01	titer_substitution_model	3.38	2010-07-01	2009-07-01	1	275500	929896.57
2009-07-01	2008-07-01	titer_substitution_model	1.38	2009-07-01	2008-07-01	1	343396	473627.7
2009-07-01	2008-07-01	titer_substitution_model	2.71	2010-07-01	2009-07-01	1	278350	753370.95
2009-07-01	2008-07-01	titer_substitution_model	3.28	2011-07-01	2010-07-01	1	348670	1142348.69
2010-07-01	2009-07-01	titer_substitution_model	0.97	2010-07-01	2009-07-01	1	225625	219359.91
2010-07-01	2009-07-01	titer_substitution_model	1.2	2011-07-01	2010-07-01	1	282625	338499.25
2010-07-01	2009-07-01	titer_substitution_model	1.41	2012-07-01	2011-07-01	1	285000	401250.21
2011-07-01	2010-07-01	titer_substitution_model	0.68	2011-07-01	2010-07-01	1	354025	240090.2
2011-07-01	2010-07-01	titer_substitution_model	0.85	2012-07-01	2011-07-01	1	357000	304144.63
2011-07-01	2010-07-01	titer_substitution_model	1.28	2013-07-01	2012-07-01	1	358785	458709.24
2012-07-01	2011-07-01	titer_substitution_model	0.5	2012-07-01	2011-07-01	1	360000	179638.74
2012-07-01	2011-07-01	titer_substitution_model	0.8	2013-07-01	2012-07-01	1	361800	288411.37
2012-07-01	2011-07-01	titer_substitution_model	1.41	2014-07-01	2013-07-01	1	363600	510868.53
2013-07-01	2012-07-01	titer_substitution_model	0.47	2013-07-01	2012-07-01	1	363609	170053.29
2013-07-01	2012-07-01	titer_substitution_model	0.97	2014-07-01	2013-07-01	1	365418	353109.48
2013-07-01	2012-07-01	titer_substitution_model	2.1	2015-07-01	2014-07-01	1	361800	758341.17
2014-07-01	2013-07-01	titer_substitution_model	0.73	2014-07-01	2013-07-01	1	367236	269834.96
2014-07-01	2013-07-01	titer_substitution_model	1.69	2015-07-01	2014-07-01	1	363600	615137.08
2014-07-01	2013-07-01	titer_substitution_model	2.09	2016-07-01	2015-07-01	1	363600	758615.05
2015-07-01	2014-07-01	titer_substitution_model	1.0	2015-07-01	2014-07-01	1	360000	359390.63
2015-07-01	2014-07-01	titer_substitution_model	1.16	2016-07-01	2015-07-01	1	360000	418463.18
2015-07-01	2014-07-01	titer_substitution_model	1.39	2017-07-01	2016-07-01	1	363600	505799.66
2016-07-01	2015-07-01	titer_substitution_model	0.59	2016-07-01	2015-07-01	1	360000	214164.51
2016-07-01	2015-07-01	titer_substitution_model	0.82	2017-07-01	2016-07-01	1	363600	297159.88
2016-07-01	2015-07-01	titer_substitution_model	0.99	2018-07-01	2017-07-01	1	361800	358179.84
2017-07-01	2016-07-01	titer_substitution_model	0.86	2017-07-01	2016-07-01	1	367236	316214.46
2017-07-01	2016-07-01	titer_substitution_model	1.0	2018-07-01	2017-07-01	1	365418	365908.18
2017-07-01	2016-07-01	titer_substitution_model	1.26	2019-07-01	2018-07-01	1	363600	457351.1
2018-07-01	2017-07-01	titer_substitution_model	1.24	2018-07-01	2017-07-01	1	363609	452008.12
2018-07-01	2017-07-01	titer_substitution_model	1.49	2019-07-01	2018-07-01	1	361800	540470.35
2018-07-01	2017-07-01	titer_substitution_model	1.65	2020-07-01	2019-07-01	1	88038	144990.92
2019-07-01	2018-07-01	titer_substitution_model	1.48	2019-07-01	2018-07-01	1	360000	533157.27
2019-07-01	2018-07-01	titer_substitution_model	1.5	2020-07-01	2019-07-01	1	87600	131600.11
2020-07-01	2019-07-01	titer_substitution_model	1.31	2020-07-01	2019-07-01	1	21316	27986.56
1997-07-01	1996-07-01	titer_substitution_model	1.95	1997-07-01	1996-07-01	2	1936	3768.98
1997-07-01	1996-07-01	titer_substitution_model	1.94	1998-07-01	1997-07-01	2	5632	10912.54
1997-07-01	1996-07-01	titer_substitution_model	1.91	1999-07-01	1998-07-01	2	6952	13310.33
1998-07-01	1997-07-01	titer_substitution_model	1.26	1998-07-01	1997-07-01	2	16384	20703.08
1998-07-01	1997-07-01	titer_substitution_model	0.96	1999-07-01	1998-07-01	2	20224	19356.19
1998-07-01	1997-07-01	titer_substitution_model	1.22	2000-07-01	1999-07-01	2	24320	29691.85
1999-07-01	1998-07-01	titer_substitution_model	0.6	1999-07-01	1998-07-01	2	24964	14927.22
1999-07-01	1998-07-01	titer_substitution_model	0.75	2000-07-01	1999-07-01	2	30020	22468.43
1999-07-01	1998-07-01	titer_substitution_model	0.81	2001-07-01	2000-07-01	2	33496	27021.03
2000-07-01	1999-07-01	titer_substitution_model	0.37	2000-07-01	1999-07-01	2	36100	13283.18
2000-07-01	1999-07-01	titer_substitution_model	0.42	2001-07-01	2000-07-01	2	40280	16767.71
2000-07-01	1999-07-01	titer_substitution_model	0.86	2002-07-01	2001-07-01	2	72770	62267.55
2001-07-01	2000-07-01	titer_substitution_model	0.35	2001-07-01	2000-07-01	2	44944	15729.91
2001-07-01	2000-07-01	titer_substitution_model	0.61	2002-07-01	2001-07-01	2	81196	49788.55
2001-07-01	2000-07-01	titer_substitution_model	1.43	2003-07-01	2002-07-01	2	95400	136239.19
2002-07-01	2001-07-01	titer_substitution_model	0.53	2002-07-01	2001-07-01	2	146689	77344.64
2002-07-01	2001-07-01	titer_substitution_model	1.28	2003-07-01	2002-07-01	2	172350	220574.08
2002-07-01	2001-07-01	titer_substitution_model	2.34	2004-07-01	2003-07-01	2	211416	494148.68
2003-07-01	2002-07-01	titer_substitution_model	1.11	2003-07-01	2002-07-01	2	202500	224037.35
2003-07-01	2002-07-01	titer_substitution_model	1.46	2004-07-01	2003-07-01	2	248400	363074.01
2003-07-01	2002-07-01	titer_substitution_model	2.6	2005-07-01	2004-07-01	2	270900	703077.33
2004-07-01	2003-07-01	titer_substitution_model	1.0	2004-07-01	2003-07-01	2	304704	303945.8
2004-07-01	2003-07-01	titer_substitution_model	1.61	2005-07-01	2004-07-01	2	332304	535085.17
2004-07-01	2003-07-01	titer_substitution_model	2.37	2006-07-01	2005-07-01	2	274896	652126.17
2005-07-01	2004-07-01	titer_substitution_model	0.82	2005-07-01	2004-07-01	2	362404	296263.99
2005-07-01	2004-07-01	titer_substitution_model	1.33	2006-07-01	2005-07-01	2	299796	397396.61
2005-07-01	2004-07-01	titer_substitution_model	2.11	2007-07-01	2006-07-01	2	332906	702773.7
2006-07-01	2005-07-01	titer_substitution_model	0.88	2006-07-01	2005-07-01	2	248004	219451.68
2006-07-01	2005-07-01	titer_substitution_model	1.29	2007-07-01	2006-07-01	2	275394	356371.66
2006-07-01	2005-07-01	titer_substitution_model	1.79	2008-07-01	2007-07-01	2	288342	515059.76
2007-07-01	2006-07-01	titer_substitution_model	0.76	2007-07-01	2006-07-01	2	305809	232358.08
2007-07-01	2006-07-01	titer_substitution_model	0.99	2008-07-01	2007-07-01	2	320187	318183.16
2007-07-01	2006-07-01	titer_substitution_model	1.79	2009-07-01	2008-07-01	2	323505	580132.9
2008-07-01	2007-07-01	titer_substitution_model	0.49	2008-07-01	2007-07-01	2	335241	164363.19
2008-07-01	2007-07-01	titer_substitution_model	1.17	2009-07-01	2008-07-01	2	338715	395604.01
2008-07-01	2007-07-01	titer_substitution_model	3.41	2010-07-01	2009-07-01	2	272709	931271.12
2009-07-01	2008-07-01	titer_substitution_model	1.35	2009-07-01	2008-07-01	2	342225	462631.61
2009-07-01	2008-07-01	titer_substitution_model	2.73	2010-07-01	2009-07-01	2	275535	752106.36
2009-07-01	2008-07-01	titer_substitution_model	3.37	2011-07-01	2010-07-01	2	350415	1180204.54
2010-07-01	2009-07-01	titer_substitution_model	0.95	2010-07-01	2009-07-01	2	221841	210508.38
2010-07-01	2009-07-01	titer_substitution_model	1.25	2011-07-01	2010-07-01	2	282129	352578.33
2010-07-01	2009-07-01	titer_substitution_model	1.41	2012-07-01	2011-07-01	2	282600	399035.45
2011-07-01	2010-07-01	titer_substitution_model	0.71	2011-07-01	2010-07-01	2	358801	254957.41
2011-07-01	2010-07-01	titer_substitution_model	0.85	2012-07-01	2011-07-01	2	359400	303861.56
2011-07-01	2010-07-01	titer_substitution_model	1.31	2013-07-01	2012-07-01	2	359999	472410.1
2012-07-01	2011-07-01	titer_substitution_model	0.53	2012-07-01	2011-07-01	2	360000	192504.08
2012-07-01	2011-07-01	titer_substitution_model	0.86	2013-07-01	2012-07-01	2	360600	310349.11
2012-07-01	2011-07-01	titer_substitution_model	1.44	2014-07-01	2013-07-01	2	364200	525459.71
2013-07-01	2012-07-01	titer_substitution_model	0.47	2013-07-01	2012-07-01	2	361201	169665.46
2013-07-01	2012-07-01	titer_substitution_model	0.94	2014-07-01	2013-07-01	2	364807	343345.87
2013-07-01	2012-07-01	titer_substitution_model	2.07	2015-07-01	2014-07-01	2	361802	748977.38
2014-07-01	2013-07-01	titer_substitution_model	0.74	2014-07-01	2013-07-01	2	368449	273094.41
2014-07-01	2013-07-01	titer_substitution_model	1.7	2015-07-01	2014-07-01	2	365414	620669.68
2014-07-01	2013-07-01	titer_substitution_model	2.11	2016-07-01	2015-07-01	2	362986	767613.4
2015-07-01	2014-07-01	titer_substitution_model	1.03	2015-07-01	2014-07-01	2	362404	374510.29
2015-07-01	2014-07-01	titer_substitution_model	1.21	2016-07-01	2015-07-01	2	359996	437269.39
2015-07-01	2014-07-01	titer_substitution_model	1.45	2017-07-01	2016-07-01	2	364812	528205.84
2016-07-01	2015-07-01	titer_substitution_model	0.63	2016-07-01	2015-07-01	2	357604	225797.95
2016-07-01	2015-07-01	titer_substitution_model	0.86	2017-07-01	2016-07-01	2	362388	310381.37
2016-07-01	2015-07-01	titer_substitution_model	1.09	2018-07-01	2017-07-01	2	360594	392201.06
2017-07-01	2016-07-01	titer_substitution_model	0.84	2017-07-01	2016-07-01	2	367236	310161.31
2017-07-01	2016-07-01	titer_substitution_model	1.05	2018-07-01	2017-07-01	2	365418	383001.41
2017-07-01	2016-07-01	titer_substitution_model	1.3	2019-07-01	2018-07-01	2	362994	470902.6
2018-07-01	2017-07-01	titer_substitution_model	1.28	2018-07-01	2017-07-01	2	363609	464733.67
2018-07-01	2017-07-01	titer_substitution_model	1.49	2019-07-01	2018-07-01	2	361197	538581.84
2018-07-01	2017-07-01	titer_substitution_model	1.62	2020-07-01	2019-07-01	2	88641	143612.03
2019-07-01	2018-07-01	titer_substitution_model	1.5	2019-07-01	2018-07-01	2	358801	539278.95
2019-07-01	2018-07-01	titer_substitution_model	1.5	2020-07-01	2019-07-01	2	88053	131673.98
2020-07-01	2019-07-01	titer_substitution_model	1.36	2020-07-01	2019-07-01	2	21609	29289.83
1997-07-01	1996-07-01	titer_substitution_model	1.89	1997-07-01	1996-07-01	3	1936	3649.77
1997-07-01	1996-07-01	titer_substitution_model	1.91	1998-07-01	1997-07-01	3	5632	10749.39
1997-07-01	1996-07-01	titer_substitution_model	1.88	1999-07-01	1998-07-01	3	6996	13134.85
1998-07-01	1997-07-01	titer_substitution_model	1.24	1998-07-01	1997-07-01	3	16384	20235.99
1998-07-01	1997-07-01	titer_substitution_model	0.92	1999-07-01	1998-07-01	3	20352	18790.29
1998-07-01	1997-07-01	titer_substitution_model	1.17	2000-07-01	1999-07-01	3	24192	28295.03
1999-07-01	1998-07-01	titer_substitution_model	0.59	1999-07-01	1998-07-01	3	25281	15012.12
1999-07-01	1998-07-01	titer_substitution_model	0.72	2000-07-01	1999-07-01	3	30051	21508.01
1999-07-01	1998-07-01	titer_substitution_model	0.76	2001-07-01	2000-07-01	3	33708	25767.21
2000-07-01	1999-07-01	titer_substitution_model	0.31	2000-07-01	1999-07-01	3	35721	11113.44
2000-07-01	1999-07-01	titer_substitution_model	0.36	2001-07-01	2000-07-01	3	40068	14321.69
2000-07-01	1999-07-01	titer_substitution_model	0.84	2002-07-01	2001-07-01	3	72198	60492.85
2001-07-01	2000-07-01	titer_substitution_model	0.3	2001-07-01	2000-07-01	3	44944	13515.63
2001-07-01	2000-07-01	titer_substitution_model	0.61	2002-07-01	2001-07-01	3	80984	49201.4
2001-07-01	2000-07-01	titer_substitution_model	1.43	2003-07-01	2002-07-01	3	95612	136926.66
2002-07-01	2001-07-01	titer_substitution_model	0.51	2002-07-01	2001-07-01	3	145924	73756.89
2002-07-01	2001-07-01	titer_substitution_model	1.28	2003-07-01	2002-07-01	3	172282	220195.49
2002-07-01	2001-07-01	titer_substitution_model	2.34	2004-07-01	2003-07-01	3	210482	492779.47
2003-07-01	2002-07-01	titer_substitution_model	1.11	2003-07-01	2002-07-01	3	203401	225121.08
2003-07-01	2002-07-01	titer_substitution_model	1.47	2004-07-01	2003-07-01	3	248501	364544.74
2003-07-01	2002-07-01	titer_substitution_model	2.6	2005-07-01	2004-07-01	3	270600	703874.55
2004-07-01	2003-07-01	titer_substitution_model	0.99	2004-07-01	2003-07-01	3	303601	301402.0
2004-07-01	2003-07-01	titer_substitution_model	1.61	2005-07-01	2004-07-01	3	330600	532317.29
2004-07-01	2003-07-01	titer_substitution_model	2.31	2006-07-01	2005-07-01	3	276051	637323.47
2005-07-01	2004-07-01	titer_substitution_model	0.78	2005-07-01	2004-07-01	3	360000	280638.64
2005-07-01	2004-07-01	titer_substitution_model	1.22	2006-07-01	2005-07-01	3	300600	367697.8
2005-07-01	2004-07-01	titer_substitution_model	2.18	2007-07-01	2006-07-01	3	331800	721710.32
2006-07-01	2005-07-01	titer_substitution_model	0.84	2006-07-01	2005-07-01	3	251001	211032.5
2006-07-01	2005-07-01	titer_substitution_model	1.42	2007-07-01	2006-07-01	3	277053	392790.41
2006-07-01	2005-07-01	titer_substitution_model	1.94	2008-07-01	2007-07-01	3	289578	561124.43
2007-07-01	2006-07-01	titer_substitution_model	0.77	2007-07-01	2006-07-01	3	305809	236584.15
2007-07-01	2006-07-01	titer_substitution_model	1.01	2008-07-01	2007-07-01	3	319634	322210.35
2007-07-01	2006-07-01	titer_substitution_model	1.83	2009-07-01	2008-07-01	3	322952	592530.57
2008-07-01	2007-07-01	titer_substitution_model	0.53	2008-07-01	2007-07-01	3	334084	177466.99
2008-07-01	2007-07-01	titer_substitution_model	1.22	2009-07-01	2008-07-01	3	337552	411120.39
2008-07-01	2007-07-01	titer_substitution_model	3.45	2010-07-01	2009-07-01	3	273972	945941.74
2009-07-01	2008-07-01	titer_substitution_model	1.34	2009-07-01	2008-07-01	3	341056	457392.08
2009-07-01	2008-07-01	titer_substitution_model	2.7	2010-07-01	2009-07-01	3	276816	748060.31
2009-07-01	2008-07-01	titer_substitution_model	3.29	2011-07-01	2010-07-01	3	349232	1147725.87
2010-07-01	2009-07-01	titer_substitution_model	0.98	2010-07-01	2009-07-01	3	224676	219171.38
2010-07-01	2009-07-01	titer_substitution_model	1.22	2011-07-01	2010-07-01	3	283452	345841.68
2010-07-01	2009-07-01	titer_substitution_model	1.41	2012-07-01	2011-07-01	3	284400	400977.57
2011-07-01	2010-07-01	titer_substitution_model	0.67	2011-07-01	2010-07-01	3	357604	238900.3
2011-07-01	2010-07-01	titer_substitution_model	0.83	2012-07-01	2011-07-01	3	358800	297581.12
2011-07-01	2010-07-01	titer_substitution_model	1.28	2013-07-01	2012-07-01	3	359398	461681.0
2012-07-01	2011-07-01	titer_substitution_model	0.51	2012-07-01	2011-07-01	3	360000	184622.08
2012-07-01	2011-07-01	titer_substitution_model	0.84	2013-07-01	2012-07-01	3	360600	301344.3
2012-07-01	2011-07-01	titer_substitution_model	1.41	2014-07-01	2013-07-01	3	363000	513154.9
2013-07-01	2012-07-01	titer_substitution_model	0.5	2013-07-01	2012-07-01	3	361201	179121.93
2013-07-01	2012-07-01	titer_substitution_model	0.96	2014-07-01	2013-07-01	3	363605	349134.08
2013-07-01	2012-07-01	titer_substitution_model	2.13	2015-07-01	2014-07-01	3	364807	777916.64
2014-07-01	2013-07-01	titer_substitution_model	0.72	2014-07-01	2013-07-01	3	366025	264563.28
2014-07-01	2013-07-01	titer_substitution_model	1.73	2015-07-01	2014-07-01	3	367235	634445.7
2014-07-01	2013-07-01	titer_substitution_model	2.1	2016-07-01	2015-07-01	3	360580	759002.19
2015-07-01	2014-07-01	titer_substitution_model	1.02	2015-07-01	2014-07-01	3	368449	376305.2
2015-07-01	2014-07-01	titer_substitution_model	1.17	2016-07-01	2015-07-01	3	361772	423733.33
2015-07-01	2014-07-01	titer_substitution_model	1.41	2017-07-01	2016-07-01	3	366628	517263.32
2016-07-01	2015-07-01	titer_substitution_model	0.62	2016-07-01	2015-07-01	3	355216	221022.93
2016-07-01	2015-07-01	titer_substitution_model	0.85	2017-07-01	2016-07-01	3	359984	305760.15
2016-07-01	2015-07-01	titer_substitution_model	1.04	2018-07-01	2017-07-01	3	360580	375360.66
2017-07-01	2016-07-01	titer_substitution_model	0.85	2017-07-01	2016-07-01	3	364816	309043.83
2017-07-01	2016-07-01	titer_substitution_model	1.0	2018-07-01	2017-07-01	3	365420	366607.33
2017-07-01	2016-07-01	titer_substitution_model	1.29	2019-07-01	2018-07-01	3	361192	467606.96
2018-07-01	2017-07-01	titer_substitution_model	1.24	2018-07-01	2017-07-01	3	366025	452414.76
2018-07-01	2017-07-01	titer_substitution_model	1.5	2019-07-01	2018-07-01	3	361790	542818.76
