current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2006-07-01	2005-07-01	wolf_nonepitope	2.68	2006-07-01	2005-07-01	3	202500	543388
2006-07-01	2005-07-01	wolf_nonepitope	3.45	2007-07-01	2006-07-01	3	223650	772157
2006-07-01	2005-07-01	wolf_nonepitope	3.9	2008-07-01	2007-07-01	3	211950	826848
2007-07-01	2006-07-01	wolf_nonepitope	2.42	2007-07-01	2006-07-01	3	247009	596770
2007-07-01	2006-07-01	wolf_nonepitope	2.49	2008-07-01	2007-07-01	3	234087	583909
2007-07-01	2006-07-01	wolf_nonepitope	2.87	2009-07-01	2008-07-01	3	258937	742826
2008-07-01	2007-07-01	wolf_nonepitope	2.18	2008-07-01	2007-07-01	3	221841	483254
2008-07-01	2007-07-01	wolf_nonepitope	2.27	2009-07-01	2008-07-01	3	245391	556595
2008-07-01	2007-07-01	wolf_nonepitope	2.77	2010-07-01	2009-07-01	3	176154	487961
2009-07-01	2008-07-01	wolf_nonepitope	1.73	2009-07-01	2008-07-01	3	271441	469898
2009-07-01	2008-07-01	wolf_nonepitope	2.08	2010-07-01	2009-07-01	3	194854	404370
2009-07-01	2008-07-01	wolf_nonepitope	2.17	2011-07-01	2010-07-01	3	283424	615649
2010-07-01	2009-07-01	wolf_nonepitope	2.29	2010-07-01	2009-07-01	3	139876	320168
2010-07-01	2009-07-01	wolf_nonepitope	2.42	2011-07-01	2010-07-01	3	203456	492531
2010-07-01	2009-07-01	wolf_nonepitope	3.28	2012-07-01	2011-07-01	3	200838	658730
2011-07-01	2010-07-01	wolf_nonepitope	2.41	2011-07-01	2010-07-01	3	295936	713876
2011-07-01	2010-07-01	wolf_nonepitope	3.2	2012-07-01	2011-07-01	3	292128	934095
2011-07-01	2010-07-01	wolf_nonepitope	3.85	2013-07-01	2012-07-01	3	306272	1179552
2012-07-01	2011-07-01	wolf_nonepitope	2.75	2012-07-01	2011-07-01	3	288369	794450
2012-07-01	2011-07-01	wolf_nonepitope	3.32	2013-07-01	2012-07-01	3	302331	1004717
2012-07-01	2011-07-01	wolf_nonepitope	4.34	2014-07-01	2013-07-01	3	306090	1327543
2013-07-01	2012-07-01	wolf_nonepitope	2.86	2013-07-01	2012-07-01	3	316969	907236
2013-07-01	2012-07-01	wolf_nonepitope	3.43	2014-07-01	2013-07-01	3	320910	1099140
2013-07-01	2012-07-01	wolf_nonepitope	4.7	2015-07-01	2014-07-01	3	334985	1575825
2014-07-01	2013-07-01	wolf_nonepitope	3.31	2014-07-01	2013-07-01	3	324900	1076296
2014-07-01	2013-07-01	wolf_nonepitope	4.07	2015-07-01	2014-07-01	3	339150	1379180
2014-07-01	2013-07-01	wolf_nonepitope	4.77	2016-07-01	2015-07-01	3	341430	1629041
2015-07-01	2014-07-01	wolf_nonepitope	3.44	2015-07-01	2014-07-01	3	354025	1216796
2015-07-01	2014-07-01	wolf_nonepitope	3.54	2016-07-01	2015-07-01	3	356405	1260062
2015-07-01	2014-07-01	wolf_nonepitope	4.2	2017-07-01	2016-07-01	3	364735	1530415
2016-07-01	2015-07-01	wolf_nonepitope	3.11	2016-07-01	2015-07-01	3	358801	1116698
2016-07-01	2015-07-01	wolf_nonepitope	3.39	2017-07-01	2016-07-01	3	367187	1244225
2016-07-01	2015-07-01	wolf_nonepitope	3.02	2018-07-01	2017-07-01	3	363593	1098114
2017-07-01	2016-07-01	wolf_nonepitope	3.18	2017-07-01	2016-07-01	3	375769	1194962
2017-07-01	2016-07-01	wolf_nonepitope	3.01	2018-07-01	2017-07-01	3	372091	1120637
2017-07-01	2016-07-01	wolf_nonepitope	4.55	2019-07-01	2018-07-01	3	370252	1683168
2018-07-01	2017-07-01	wolf_nonepitope	2.66	2018-07-01	2017-07-01	3	368449	979006
2018-07-01	2017-07-01	wolf_nonepitope	4.31	2019-07-01	2018-07-01	3	366628	1581502
2018-07-01	2017-07-01	wolf_nonepitope	4.48	2020-07-01	2019-07-01	3	91050	407537
2019-07-01	2018-07-01	wolf_nonepitope	5.24	2019-07-01	2018-07-01	3	364816	1910214
2019-07-01	2018-07-01	wolf_nonepitope	5.36	2020-07-01	2019-07-01	3	90600	485317
2020-07-01	2019-07-01	wolf_nonepitope	4.34	2020-07-01	2019-07-01	3	22500	97638
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	3	1936	1346
1997-07-01	1996-07-01	koel	1.42	1998-07-01	1997-07-01	3	5632	7989
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	3	6952	11299
1998-07-01	1997-07-01	koel	0.73	1998-07-01	1997-07-01	3	16384	11912
1998-07-01	1997-07-01	koel	0.49	1999-07-01	1998-07-01	3	20224	9918
1998-07-01	1997-07-01	koel	0.48	2000-07-01	1999-07-01	3	24320	11711
1999-07-01	1998-07-01	koel	0.11	1999-07-01	1998-07-01	3	24964	2802
1999-07-01	1998-07-01	koel	0.1	2000-07-01	1999-07-01	3	30020	2944
1999-07-01	1998-07-01	koel	0.09	2001-07-01	2000-07-01	3	33496	2999
2000-07-01	1999-07-01	koel	0.08	2000-07-01	1999-07-01	3	36100	3008
2000-07-01	1999-07-01	koel	0.07	2001-07-01	2000-07-01	3	40280	3012
2000-07-01	1999-07-01	koel	0.11	2002-07-01	2001-07-01	3	70300	7493
2001-07-01	2000-07-01	koel	0.07	2001-07-01	2000-07-01	3	44944	2948
2001-07-01	2000-07-01	koel	0.1	2002-07-01	2001-07-01	3	78440	7648
2001-07-01	2000-07-01	koel	1.53	2003-07-01	2002-07-01	3	72292	110303
2002-07-01	2001-07-01	koel	0.13	2002-07-01	2001-07-01	3	136900	17550
2002-07-01	2001-07-01	koel	1.52	2003-07-01	2002-07-01	3	126170	191778
2002-07-01	2001-07-01	koel	3.0	2004-07-01	2003-07-01	3	166500	498947
2003-07-01	2002-07-01	koel	1.32	2003-07-01	2002-07-01	3	116281	153510
2003-07-01	2002-07-01	koel	1.93	2004-07-01	2003-07-01	3	153450	295417
2003-07-01	2002-07-01	koel	3.79	2005-07-01	2004-07-01	3	169477	641908
2004-07-01	2003-07-01	koel	1.45	2004-07-01	2003-07-01	3	202500	294576
2004-07-01	2003-07-01	koel	2.26	2005-07-01	2004-07-01	3	223650	504391
2004-07-01	2003-07-01	koel	2.91	2006-07-01	2005-07-01	3	202500	589343
2005-07-01	2004-07-01	koel	0.59	2005-07-01	2004-07-01	3	247009	146762
2005-07-01	2004-07-01	koel	1.03	2006-07-01	2005-07-01	3	223650	229283
2005-07-01	2004-07-01	koel	1.1	2007-07-01	2006-07-01	3	247009	272526
2006-07-01	2005-07-01	koel	0.57	2006-07-01	2005-07-01	3	202500	115026
2006-07-01	2005-07-01	koel	0.36	2007-07-01	2006-07-01	3	223650	81554
2006-07-01	2005-07-01	koel	0.4	2008-07-01	2007-07-01	3	211950	85297
2007-07-01	2006-07-01	koel	0.06	2007-07-01	2006-07-01	3	247009	14754
2007-07-01	2006-07-01	koel	0.09	2008-07-01	2007-07-01	3	234087	21307
2007-07-01	2006-07-01	koel	0.63	2009-07-01	2008-07-01	3	258937	163033
2008-07-01	2007-07-01	koel	0.12	2008-07-01	2007-07-01	3	221841	26060
2008-07-01	2007-07-01	koel	0.64	2009-07-01	2008-07-01	3	245391	157131
2008-07-01	2007-07-01	koel	1.9	2010-07-01	2009-07-01	3	176154	333839
2009-07-01	2008-07-01	koel	0.92	2009-07-01	2008-07-01	3	271441	249018
2009-07-01	2008-07-01	koel	1.53	2010-07-01	2009-07-01	3	194854	297509
2009-07-01	2008-07-01	koel	1.63	2011-07-01	2010-07-01	3	283424	461149
2010-07-01	2009-07-01	koel	0.34	2010-07-01	2009-07-01	3	139876	47600
2010-07-01	2009-07-01	koel	0.25	2011-07-01	2010-07-01	3	203456	50215
2010-07-01	2009-07-01	koel	0.7	2012-07-01	2011-07-01	3	200838	140303
2011-07-01	2010-07-01	koel	0.13	2011-07-01	2010-07-01	3	295936	37352
2011-07-01	2010-07-01	koel	0.53	2012-07-01	2011-07-01	3	292128	154546
2011-07-01	2010-07-01	koel	0.78	2013-07-01	2012-07-01	3	306272	239874
2012-07-01	2011-07-01	koel	0.51	2012-07-01	2011-07-01	3	288369	147286
2012-07-01	2011-07-01	koel	0.51	2013-07-01	2012-07-01	3	302331	153591
2012-07-01	2011-07-01	koel	0.79	2014-07-01	2013-07-01	3	306090	242092
2013-07-01	2012-07-01	koel	0.35	2013-07-01	2012-07-01	3	316969	110432
2013-07-01	2012-07-01	koel	0.52	2014-07-01	2013-07-01	3	320910	166793
2013-07-01	2012-07-01	koel	1.03	2015-07-01	2014-07-01	3	334985	344697
2014-07-01	2013-07-01	koel	0.48	2014-07-01	2013-07-01	3	324900	156314
2014-07-01	2013-07-01	koel	0.76	2015-07-01	2014-07-01	3	339150	258614
2014-07-01	2013-07-01	koel	0.91	2016-07-01	2015-07-01	3	341430	310276
2015-07-01	2014-07-01	koel	0.57	2015-07-01	2014-07-01	3	354025	203076
2015-07-01	2014-07-01	koel	0.55	2016-07-01	2015-07-01	3	356405	194456
2015-07-01	2014-07-01	koel	0.58	2017-07-01	2016-07-01	3	364735	212850
2016-07-01	2015-07-01	koel	0.45	2016-07-01	2015-07-01	3	358801	161918
2016-07-01	2015-07-01	koel	0.47	2017-07-01	2016-07-01	3	367187	173787
2016-07-01	2015-07-01	koel	0.44	2018-07-01	2017-07-01	3	363593	159171
2017-07-01	2016-07-01	koel	0.47	2017-07-01	2016-07-01	3	375769	176690
2017-07-01	2016-07-01	koel	0.43	2018-07-01	2017-07-01	3	372091	160153
2017-07-01	2016-07-01	koel	0.75	2019-07-01	2018-07-01	3	370252	276763
2018-07-01	2017-07-01	koel	0.39	2018-07-01	2017-07-01	3	368449	142382
2018-07-01	2017-07-01	koel	0.72	2019-07-01	2018-07-01	3	366628	265371
2018-07-01	2017-07-01	koel	0.53	2020-07-01	2019-07-01	3	91050	48571
2019-07-01	2018-07-01	koel	0.88	2019-07-01	2018-07-01	3	364816	320148
2019-07-01	2018-07-01	koel	0.79	2020-07-01	2019-07-01	3	90600	71622
2020-07-01	2019-07-01	koel	0.64	2020-07-01	2019-07-01	3	22500	14308
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	3	1936	2850
1997-07-01	1996-07-01	stem	1.51	1998-07-01	1997-07-01	3	5632	8509
1997-07-01	1996-07-01	stem	1.99	1999-07-01	1998-07-01	3	6952	13843
1998-07-01	1997-07-01	stem	1.41	1998-07-01	1997-07-01	3	16384	23138
1998-07-01	1997-07-01	stem	1.95	1999-07-01	1998-07-01	3	20224	39464
1998-07-01	1997-07-01	stem	2.87	2000-07-01	1999-07-01	3	24320	69890
1999-07-01	1998-07-01	stem	2.13	1999-07-01	1998-07-01	3	24964	53074
1999-07-01	1998-07-01	stem	3.23	2000-07-01	1999-07-01	3	30020	96845
1999-07-01	1998-07-01	stem	3.36	2001-07-01	2000-07-01	3	33496	112683
2000-07-01	1999-07-01	stem	2.37	2000-07-01	1999-07-01	3	36100	85486
2000-07-01	1999-07-01	stem	3.74	2001-07-01	2000-07-01	3	40280	150839
2000-07-01	1999-07-01	stem	4.68	2002-07-01	2001-07-01	3	70300	328719
2001-07-01	2000-07-01	stem	3.22	2001-07-01	2000-07-01	3	44944	144854
2001-07-01	2000-07-01	stem	3.81	2002-07-01	2001-07-01	3	78440	299039
2001-07-01	2000-07-01	stem	4.4	2003-07-01	2002-07-01	3	72292	317795
2002-07-01	2001-07-01	stem	3.21	2002-07-01	2001-07-01	3	136900	440120
2002-07-01	2001-07-01	stem	4.45	2003-07-01	2002-07-01	3	126170	560874
2002-07-01	2001-07-01	stem	4.68	2004-07-01	2003-07-01	3	166500	780044
2003-07-01	2002-07-01	stem	3.24	2003-07-01	2002-07-01	3	116281	376404
2003-07-01	2002-07-01	stem	2.72	2004-07-01	2003-07-01	3	153450	417744
2003-07-01	2002-07-01	stem	3.3	2005-07-01	2004-07-01	3	169477	559337
2004-07-01	2003-07-01	stem	1.54	2004-07-01	2003-07-01	3	202500	312154
2004-07-01	2003-07-01	stem	2.06	2005-07-01	2004-07-01	3	223650	461742
2004-07-01	2003-07-01	stem	2.67	2006-07-01	2005-07-01	3	202500	540743
2005-07-01	2004-07-01	stem	1.61	2005-07-01	2004-07-01	3	247009	398676
2005-07-01	2004-07-01	stem	1.91	2006-07-01	2005-07-01	3	223650	427299
2005-07-01	2004-07-01	stem	3.51	2007-07-01	2006-07-01	3	247009	867543
2006-07-01	2005-07-01	stem	1.83	2006-07-01	2005-07-01	3	202500	370846
2006-07-01	2005-07-01	stem	2.98	2007-07-01	2006-07-01	3	223650	665708
2006-07-01	2005-07-01	stem	3.56	2008-07-01	2007-07-01	3	211950	755435
2007-07-01	2006-07-01	stem	2.34	2007-07-01	2006-07-01	3	247009	578696
2007-07-01	2006-07-01	stem	2.36	2008-07-01	2007-07-01	3	234087	551966
2007-07-01	2006-07-01	stem	2.76	2009-07-01	2008-07-01	3	258937	715757
2008-07-01	2007-07-01	stem	1.75	2008-07-01	2007-07-01	3	221841	387946
2008-07-01	2007-07-01	stem	1.8	2009-07-01	2008-07-01	3	245391	442388
2008-07-01	2007-07-01	stem	2.53	2010-07-01	2009-07-01	3	176154	445446
2009-07-01	2008-07-01	stem	1.25	2009-07-01	2008-07-01	3	271441	338600
2009-07-01	2008-07-01	stem	1.81	2010-07-01	2009-07-01	3	194854	352249
2009-07-01	2008-07-01	stem	2.43	2011-07-01	2010-07-01	3	283424	687559
2010-07-01	2009-07-01	stem	2.08	2010-07-01	2009-07-01	3	139876	291174
2010-07-01	2009-07-01	stem	2.71	2011-07-01	2010-07-01	3	203456	551249
2010-07-01	2009-07-01	stem	3.51	2012-07-01	2011-07-01	3	200838	704159
2011-07-01	2010-07-01	stem	2.74	2011-07-01	2010-07-01	3	295936	810776
2011-07-01	2010-07-01	stem	3.83	2012-07-01	2011-07-01	3	292128	1117866
2011-07-01	2010-07-01	stem	5.82	2013-07-01	2012-07-01	3	306272	1782472
2012-07-01	2011-07-01	stem	3.71	2012-07-01	2011-07-01	3	288369	1069418
2012-07-01	2011-07-01	stem	4.98	2013-07-01	2012-07-01	3	302331	1505914
2012-07-01	2011-07-01	stem	5.96	2014-07-01	2013-07-01	3	306090	1824573
2013-07-01	2012-07-01	stem	3.71	2013-07-01	2012-07-01	3	316969	1174790
2013-07-01	2012-07-01	stem	3.53	2014-07-01	2013-07-01	3	320910	1133008
2013-07-01	2012-07-01	stem	4.36	2015-07-01	2014-07-01	3	334985	1461740
2014-07-01	2013-07-01	stem	2.55	2014-07-01	2013-07-01	3	324900	827480
2014-07-01	2013-07-01	stem	3.1	2015-07-01	2014-07-01	3	339150	1052876
2014-07-01	2013-07-01	stem	3.82	2016-07-01	2015-07-01	3	341430	1304010
2015-07-01	2014-07-01	stem	2.66	2015-07-01	2014-07-01	3	354025	940804
2015-07-01	2014-07-01	stem	2.94	2016-07-01	2015-07-01	3	356405	1047049
2015-07-01	2014-07-01	stem	3.58	2017-07-01	2016-07-01	3	364735	1306962
2016-07-01	2015-07-01	stem	2.76	2016-07-01	2015-07-01	3	358801	990086
2016-07-01	2015-07-01	stem	3.1	2017-07-01	2016-07-01	3	367187	1137217
2016-07-01	2015-07-01	stem	2.68	2018-07-01	2017-07-01	3	363593	975966
2017-07-01	2016-07-01	stem	2.96	2017-07-01	2016-07-01	3	375769	1113982
2017-07-01	2016-07-01	stem	2.73	2018-07-01	2017-07-01	3	372091	1013984
2017-07-01	2016-07-01	stem	3.69	2019-07-01	2018-07-01	3	370252	1366877
2018-07-01	2017-07-01	stem	2.28	2018-07-01	2017-07-01	3	368449	841538
2018-07-01	2017-07-01	stem	3.28	2019-07-01	2018-07-01	3	366628	1202738
2018-07-01	2017-07-01	stem	3.37	2020-07-01	2019-07-01	3	91050	306642
2019-07-01	2018-07-01	stem	3.49	2019-07-01	2018-07-01	3	364816	1272306
2019-07-01	2018-07-01	stem	3.38	2020-07-01	2019-07-01	3	90600	305874
2020-07-01	2019-07-01	stem	2.69	2020-07-01	2019-07-01	3	22500	60416
1997-07-01	1996-07-01	stem_ep	0.0	1997-07-01	1996-07-01	3	1936	0
1997-07-01	1996-07-01	stem_ep	0.04	1998-07-01	1997-07-01	3	5632	220
1997-07-01	1996-07-01	stem_ep	0.24	1999-07-01	1998-07-01	3	6952	1672
1998-07-01	1997-07-01	stem_ep	0.08	1998-07-01	1997-07-01	3	16384	1266
1998-07-01	1997-07-01	stem_ep	0.27	1999-07-01	1998-07-01	3	20224	5547
1998-07-01	1997-07-01	stem_ep	0.2	2000-07-01	1999-07-01	3	24320	4858
1999-07-01	1998-07-01	stem_ep	0.4	1999-07-01	1998-07-01	3	24964	9872
1999-07-01	1998-07-01	stem_ep	0.37	2000-07-01	1999-07-01	3	30020	11026
1999-07-01	1998-07-01	stem_ep	0.35	2001-07-01	2000-07-01	3	33496	11890
2000-07-01	1999-07-01	stem_ep	0.31	2000-07-01	1999-07-01	3	36100	11162
2000-07-01	1999-07-01	stem_ep	0.31	2001-07-01	2000-07-01	3	40280	12355
2000-07-01	1999-07-01	stem_ep	0.79	2002-07-01	2001-07-01	3	70300	55320
2001-07-01	2000-07-01	stem_ep	0.3	2001-07-01	2000-07-01	3	44944	13458
2001-07-01	2000-07-01	stem_ep	0.74	2002-07-01	2001-07-01	3	78440	58302
2001-07-01	2000-07-01	stem_ep	0.72	2003-07-01	2002-07-01	3	72292	51977
2002-07-01	2001-07-01	stem_ep	0.63	2002-07-01	2001-07-01	3	136900	86432
2002-07-01	2001-07-01	stem_ep	1.05	2003-07-01	2002-07-01	3	126170	131967
2002-07-01	2001-07-01	stem_ep	0.93	2004-07-01	2003-07-01	3	166500	155343
2003-07-01	2002-07-01	stem_ep	0.91	2003-07-01	2002-07-01	3	116281	105832
2003-07-01	2002-07-01	stem_ep	0.81	2004-07-01	2003-07-01	3	153450	124378
2003-07-01	2002-07-01	stem_ep	1.51	2005-07-01	2004-07-01	3	169477	256510
2004-07-01	2003-07-01	stem_ep	0.42	2004-07-01	2003-07-01	3	202500	85720
2004-07-01	2003-07-01	stem_ep	1.08	2005-07-01	2004-07-01	3	223650	241710
2004-07-01	2003-07-01	stem_ep	1.4	2006-07-01	2005-07-01	3	202500	282494
2005-07-01	2004-07-01	stem_ep	0.79	2005-07-01	2004-07-01	3	247009	196058
2005-07-01	2004-07-01	stem_ep	0.76	2006-07-01	2005-07-01	3	223650	170899
2005-07-01	2004-07-01	stem_ep	1.28	2007-07-01	2006-07-01	3	247009	317374
2006-07-01	2005-07-01	stem_ep	0.54	2006-07-01	2005-07-01	3	202500	108586
2006-07-01	2005-07-01	stem_ep	0.87	2007-07-01	2006-07-01	3	223650	193807
2006-07-01	2005-07-01	stem_ep	1.18	2008-07-01	2007-07-01	3	211950	250305
2007-07-01	2006-07-01	stem_ep	0.52	2007-07-01	2006-07-01	3	247009	128916
2007-07-01	2006-07-01	stem_ep	0.67	2008-07-01	2007-07-01	3	234087	157284
2007-07-01	2006-07-01	stem_ep	1.11	2009-07-01	2008-07-01	3	258937	288478
2008-07-01	2007-07-01	stem_ep	0.63	2008-07-01	2007-07-01	3	221841	139446
2008-07-01	2007-07-01	stem_ep	0.76	2009-07-01	2008-07-01	3	245391	187380
2008-07-01	2007-07-01	stem_ep	0.84	2010-07-01	2009-07-01	3	176154	148719
2009-07-01	2008-07-01	stem_ep	0.32	2009-07-01	2008-07-01	3	271441	87392
2009-07-01	2008-07-01	stem_ep	0.25	2010-07-01	2009-07-01	3	194854	48083
2009-07-01	2008-07-01	stem_ep	0.31	2011-07-01	2010-07-01	3	283424	87855
2010-07-01	2009-07-01	stem_ep	0.13	2010-07-01	2009-07-01	3	139876	17782
2010-07-01	2009-07-01	stem_ep	0.19	2011-07-01	2010-07-01	3	203456	38611
2010-07-01	2009-07-01	stem_ep	0.11	2012-07-01	2011-07-01	3	200838	21764
2011-07-01	2010-07-01	stem_ep	0.23	2011-07-01	2010-07-01	3	295936	68762
2011-07-01	2010-07-01	stem_ep	0.17	2012-07-01	2011-07-01	3	292128	49299
2011-07-01	2010-07-01	stem_ep	0.29	2013-07-01	2012-07-01	3	306272	87540
2012-07-01	2011-07-01	stem_ep	0.09	2012-07-01	2011-07-01	3	288369	25566
2012-07-01	2011-07-01	stem_ep	0.23	2013-07-01	2012-07-01	3	302331	70694
2012-07-01	2011-07-01	stem_ep	0.59	2014-07-01	2013-07-01	3	306090	180983
2013-07-01	2012-07-01	stem_ep	0.33	2013-07-01	2012-07-01	3	316969	104820
2013-07-01	2012-07-01	stem_ep	0.63	2014-07-01	2013-07-01	3	320910	201325
2013-07-01	2012-07-01	stem_ep	0.5	2015-07-01	2014-07-01	3	334985	167972
2014-07-01	2013-07-01	stem_ep	0.81	2014-07-01	2013-07-01	3	324900	262100
2014-07-01	2013-07-01	stem_ep	0.76	2015-07-01	2014-07-01	3	339150	258648
2014-07-01	2013-07-01	stem_ep	0.7	2016-07-01	2015-07-01	3	341430	240527
2015-07-01	2014-07-01	stem_ep	0.61	2015-07-01	2014-07-01	3	354025	215570
2015-07-01	2014-07-01	stem_ep	0.51	2016-07-01	2015-07-01	3	356405	182016
2015-07-01	2014-07-01	stem_ep	0.6	2017-07-01	2016-07-01	3	364735	220476
2016-07-01	2015-07-01	stem_ep	0.37	2016-07-01	2015-07-01	3	358801	133612
2016-07-01	2015-07-01	stem_ep	0.46	2017-07-01	2016-07-01	3	367187	170285
2016-07-01	2015-07-01	stem_ep	0.35	2018-07-01	2017-07-01	3	363593	128176
2017-07-01	2016-07-01	stem_ep	0.54	2017-07-01	2016-07-01	3	375769	202248
2017-07-01	2016-07-01	stem_ep	0.44	2018-07-01	2017-07-01	3	372091	163692
2017-07-01	2016-07-01	stem_ep	0.74	2019-07-01	2018-07-01	3	370252	275753
2018-07-01	2017-07-01	stem_ep	0.32	2018-07-01	2017-07-01	3	368449	119456
2018-07-01	2017-07-01	stem_ep	0.66	2019-07-01	2018-07-01	3	366628	240803
2018-07-01	2017-07-01	stem_ep	0.79	2020-07-01	2019-07-01	3	91050	71953
2019-07-01	2018-07-01	stem_ep	0.86	2019-07-01	2018-07-01	3	364816	311964
2019-07-01	2018-07-01	stem_ep	0.94	2020-07-01	2019-07-01	3	90600	85055
2020-07-01	2019-07-01	stem_ep	0.75	2020-07-01	2019-07-01	3	22500	16816
1997-07-01	1996-07-01	wolf	8.89	1997-07-01	1996-07-01	4	1936	17212
1997-07-01	1996-07-01	wolf	10.38	1998-07-01	1997-07-01	4	5632	58488
1997-07-01	1996-07-01	wolf	11.44	1999-07-01	1998-07-01	4	6952	79565
1998-07-01	1997-07-01	wolf	6.06	1998-07-01	1997-07-01	4	16384	99224
1998-07-01	1997-07-01	wolf	6.2	1999-07-01	1998-07-01	4	20224	125422
1998-07-01	1997-07-01	wolf	7.83	2000-07-01	1999-07-01	4	24320	190448
1999-07-01	1998-07-01	wolf	4.06	1999-07-01	1998-07-01	4	24964	101248
1999-07-01	1998-07-01	wolf	4.65	2000-07-01	1999-07-01	4	30020	139600
1999-07-01	1998-07-01	wolf	5.89	2001-07-01	2000-07-01	4	33496	197384
2000-07-01	1999-07-01	wolf	2.68	2000-07-01	1999-07-01	4	36100	96792
2000-07-01	1999-07-01	wolf	4.4	2001-07-01	2000-07-01	4	40280	177130
2000-07-01	1999-07-01	wolf	4.94	2002-07-01	2001-07-01	4	70110	346291
2001-07-01	2000-07-01	wolf	3.87	2001-07-01	2000-07-01	4	44944	174088
2001-07-01	2000-07-01	wolf	5.02	2002-07-01	2001-07-01	4	78228	392911
2001-07-01	2000-07-01	wolf	7.96	2003-07-01	2002-07-01	4	72928	580471
2002-07-01	2001-07-01	wolf	3.58	2002-07-01	2001-07-01	4	136161	487186
2002-07-01	2001-07-01	wolf	6.62	2003-07-01	2002-07-01	4	126936	839922
2002-07-01	2001-07-01	wolf	9.68	2004-07-01	2003-07-01	4	165681	1603575
2003-07-01	2002-07-01	wolf	5.13	2003-07-01	2002-07-01	4	118336	607288
2003-07-01	2002-07-01	wolf	5.89	2004-07-01	2003-07-01	4	154456	909043
2003-07-01	2002-07-01	wolf	8.48	2005-07-01	2004-07-01	4	169936	1440259
2004-07-01	2003-07-01	wolf	4.44	2004-07-01	2003-07-01	4	201601	894588
2004-07-01	2003-07-01	wolf	5.81	2005-07-01	2004-07-01	4	221806	1289186
2004-07-01	2003-07-01	wolf	6.67	2006-07-01	2005-07-01	4	202948	1353352
2005-07-01	2004-07-01	wolf	2.89	2005-07-01	2004-07-01	4	244036	705040
2005-07-01	2004-07-01	wolf	3.33	2006-07-01	2005-07-01	4	223288	742436
2005-07-01	2004-07-01	wolf	4.57	2007-07-01	2006-07-01	4	246506	1126105
2006-07-01	2005-07-01	wolf	2.68	2006-07-01	2005-07-01	4	204304	547646
2006-07-01	2005-07-01	wolf	3.48	2007-07-01	2006-07-01	4	225548	784305
2006-07-01	2005-07-01	wolf	4.33	2008-07-01	2007-07-01	4	212440	919149
2007-07-01	2006-07-01	wolf	3.36	2007-07-01	2006-07-01	4	249001	836554
2007-07-01	2006-07-01	wolf	3.66	2008-07-01	2007-07-01	4	234530	859424
2007-07-01	2006-07-01	wolf	4.61	2009-07-01	2008-07-01	4	259979	1197728
2008-07-01	2007-07-01	wolf	2.86	2008-07-01	2007-07-01	4	220900	632398
2008-07-01	2007-07-01	wolf	3.4	2009-07-01	2008-07-01	4	244870	833249
2008-07-01	2007-07-01	wolf	6.46	2010-07-01	2009-07-01	4	176250	1138389
2009-07-01	2008-07-01	wolf	3.12	2009-07-01	2008-07-01	4	271441	846092
2009-07-01	2008-07-01	wolf	5.29	2010-07-01	2009-07-01	4	195375	1032599
2009-07-01	2008-07-01	wolf	7.54	2011-07-01	2010-07-01	4	282903	2132485
2010-07-01	2009-07-01	wolf	4.59	2010-07-01	2009-07-01	4	140625	645766
2010-07-01	2009-07-01	wolf	6.32	2011-07-01	2010-07-01	4	203625	1287819
2010-07-01	2009-07-01	wolf	6.46	2012-07-01	2011-07-01	4	201375	1300151
2011-07-01	2010-07-01	wolf	5.47	2011-07-01	2010-07-01	4	294849	1614098
2011-07-01	2010-07-01	wolf	6.5	2012-07-01	2011-07-01	4	291591	1895128
2011-07-01	2010-07-01	wolf	8.94	2013-07-01	2012-07-01	4	305709	2733163
2012-07-01	2011-07-01	wolf	5.23	2012-07-01	2011-07-01	4	288369	1509024
2012-07-01	2011-07-01	wolf	6.11	2013-07-01	2012-07-01	4	302331	1846862
2012-07-01	2011-07-01	wolf	7.71	2014-07-01	2013-07-01	4	306627	2363575
2013-07-01	2012-07-01	wolf	4.65	2013-07-01	2012-07-01	4	316969	1472438
2013-07-01	2012-07-01	wolf	4.73	2014-07-01	2013-07-01	4	321473	1520386
2013-07-01	2012-07-01	wolf	6.44	2015-07-01	2014-07-01	4	332170	2138784
2014-07-01	2013-07-01	wolf	3.17	2014-07-01	2013-07-01	4	326041	1033976
2014-07-01	2013-07-01	wolf	4.92	2015-07-01	2014-07-01	4	336890	1656992
2014-07-01	2013-07-01	wolf	5.85	2016-07-01	2015-07-01	4	343742	2009177
2015-07-01	2014-07-01	wolf	4.83	2015-07-01	2014-07-01	4	348100	1681142
2015-07-01	2014-07-01	wolf	5.1	2016-07-01	2015-07-01	4	355180	1812531
2015-07-01	2014-07-01	wolf	6.59	2017-07-01	2016-07-01	4	361670	2384670
2016-07-01	2015-07-01	wolf	4.83	2016-07-01	2015-07-01	4	362404	1750998
2016-07-01	2015-07-01	wolf	6.15	2017-07-01	2016-07-01	4	369026	2267815
2016-07-01	2015-07-01	wolf	7.12	2018-07-01	2017-07-01	4	364210	2594493
